"Month","Day","Year","Latitude","Longitude","count","Average","Percent Change"
7,24,2014,40.68,-74.19,2,1.04371584699454,91.6230366492147
7,24,2014,40.96,-74.13,2,0.114754098360656,1642.85714285714
7,24,2014,40.83,-73.87,2,0.770491803278688,159.574468085106
7,24,2014,40.88,-73.89,2,1.52459016393443,31.1827956989247
7,24,2014,40.65,-74.02,2,3.78688524590164,-47.1861471861472
7,24,2014,40.72,-73.9,2,2.24043715846995,-10.7317073170732
7,24,2014,40.88,-73.91,2,4.30601092896175,-53.5532994923858
7,24,2014,40.76,-73.78,2,0.66120218579235,202.479338842975
7,24,2014,40.94,-73.81,2,0.316939890710383,531.034482758621
7,24,2014,40.76,-74.02,2,2.90163934426229,-31.0734463276836
7,24,2014,40.66,-73.97,2,1.40437158469945,42.4124513618677
